ScientificName,Year,Month,ObservationCount
Pyrgus communis,2014,4,17
Pyrgus communis,2014,5,13
Pyrgus communis,2014,6,18
Pyrgus communis,2014,7,19
Pyrgus communis,2014,8,12
Pyrgus communis,2014,9,22
Pyrgus communis,2014,10,13
Pyrgus communis,2014,11,6
Pyrgus communis,2014,12,2
Pyrgus communis,2015,2,4
Pyrgus communis,2015,3,10
Pyrgus communis,2015,4,12
Pyrgus communis,2015,5,13
Pyrgus communis,2015,6,21
Pyrgus communis,2015,7,35
Pyrgus communis,2015,8,23
Pyrgus communis,2015,9,32
Pyrgus communis,2015,10,35
Pyrgus communis,2015,11,15
Pyrgus communis,2015,12,4
Pyrgus communis,2016,2,6
Pyrgus communis,2016,3,7
Pyrgus communis,2016,4,21
Pyrgus communis,2016,5,11
Pyrgus communis,2016,6,24
Pyrgus communis,2016,7,41
Pyrgus communis,2016,8,37
Pyrgus communis,2016,9,66
Pyrgus communis,2016,10,81
Pyrgus communis,2016,11,33
Pyrgus communis,2016,12,2
Pyrgus communis,2017,1,1
Pyrgus communis,2017,2,2
Pyrgus communis,2017,3,13
Pyrgus communis,2017,4,30
Pyrgus communis,2017,5,16
Pyrgus communis,2017,6,34
Pyrgus communis,2017,7,39
Pyrgus communis,2017,8,68
Pyrgus communis,2017,9,77
Pyrgus communis,2017,10,107
Pyrgus communis,2017,11,3
Pyrgus oileus,2000,1,1
Pyrgus oileus,2003,9,1
Pyrgus oileus,2003,10,3
Pyrgus oileus,2004,1,1
Pyrgus oileus,2006,8,1
Pyrgus oileus,2007,10,2
Pyrgus oileus,2007,11,2
Pyrgus oileus,2008,8,1
Pyrgus oileus,2009,2,1
Pyrgus oileus,2009,9,1
Pyrgus oileus,2009,10,2
Pyrgus oileus,2010,5,1
Pyrgus oileus,2010,6,3
Pyrgus oileus,2010,10,3
Pyrgus oileus,2010,11,1
Pyrgus oileus,2010,12,1
Pyrgus oileus,2011,1,1
Pyrgus oileus,2011,2,1
Pyrgus oileus,2011,5,1
Pyrgus oileus,2011,6,1
Pyrgus oileus,2011,7,4
Pyrgus oileus,2011,8,4
Pyrgus oileus,2011,9,1
Pyrgus oileus,2011,10,2
Pyrgus oileus,2012,1,3
Pyrgus oileus,2012,2,3
Pyrgus oileus,2012,4,3
Pyrgus oileus,2012,9,1
Pyrgus oileus,2012,11,1
Pyrgus oileus,2012,12,1
Pyrgus oileus,2013,1,2
Pyrgus oileus,2013,2,3
Pyrgus oileus,2013,3,2
Pyrgus oileus,2013,5,4
Pyrgus oileus,2013,6,1
Pyrgus oileus,2013,7,1
Pyrgus oileus,2013,8,1
Pyrgus oileus,2013,9,2
Pyrgus oileus,2013,10,8
Pyrgus oileus,2013,11,2
Pyrgus oileus,2013,12,2
Pyrgus oileus,2014,1,1
Pyrgus oileus,2014,2,1
Pyrgus oileus,2014,3,7
Pyrgus oileus,2014,4,5
Pyrgus oileus,2014,5,3
Pyrgus oileus,2014,7,5
Pyrgus oileus,2014,8,6
Pyrgus oileus,2014,9,5
Pyrgus oileus,2014,10,8
Pyrgus oileus,2014,11,4
Pyrgus oileus,2014,12,5
Pyrgus oileus,2015,1,7
Pyrgus oileus,2015,2,4
Pyrgus oileus,2015,3,9
Pyrgus oileus,2015,4,9
Pyrgus oileus,2015,5,10
Pyrgus oileus,2015,6,8
Pyrgus oileus,2015,7,16
Pyrgus oileus,2015,8,9
Pyrgus oileus,2015,9,10
Pyrgus oileus,2015,10,9
Pyrgus oileus,2015,11,12
Pyrgus oileus,2015,12,13
Pyrgus oileus,2016,1,4
Pyrgus oileus,2016,2,6
Pyrgus oileus,2016,3,12
Pyrgus oileus,2016,4,7
Pyrgus oileus,2016,5,13
Pyrgus oileus,2016,6,14
Pyrgus oileus,2016,7,21
Pyrgus oileus,2016,8,20
Pyrgus oileus,2016,9,24
Pyrgus oileus,2016,10,80
Pyrgus oileus,2016,11,38
Pyrgus oileus,2016,12,13
Pyrgus oileus,2017,1,18
Pyrgus oileus,2017,2,18
Pyrgus oileus,2017,3,18
Pyrgus oileus,2017,4,24
Pyrgus oileus,2017,5,27
Pyrgus oileus,2017,6,19
Pyrgus oileus,2017,7,25
Pyrgus oileus,2017,8,21
Pyrgus oileus,2017,9,28
Pyrgus oileus,2017,10,24
Pyrgus oileus,2017,11,1
Pyrgus philetas,2015,4,1
Pyrgus philetas,2015,6,2
Pyrgus philetas,2015,9,4
Pyrgus philetas,2017,3,1
Pyrgus philetas,2017,6,2
Pyrgus philetas,2017,8,2
Pyrgus philetas,2017,9,2
Pyrgus ruralis,2012,7,1
Pyrgus ruralis,2013,3,1
Pyrgus ruralis,2013,4,1
Pyrgus ruralis,2013,6,1
Pyrgus ruralis,2014,3,1
Pyrgus ruralis,2014,4,9
Pyrgus ruralis,2014,7,1
Pyrgus ruralis,2015,3,4
Pyrgus ruralis,2015,4,5
Pyrgus ruralis,2015,5,6
Pyrgus ruralis,2015,6,2
Pyrgus ruralis,2015,7,3
Pyrgus ruralis,2016,3,1
Pyrgus ruralis,2016,4,1
Pyrgus ruralis,2016,5,2
Pyrgus ruralis,2016,6,1
Pyrgus ruralis,2016,7,2
Pyrgus ruralis,2017,4,4
Pyrgus ruralis,2017,5,1
Pyrgus ruralis,2017,6,6
Pyrgus ruralis,2017,7,5
Pyrgus scriptura,2010,4,1
Pyrgus scriptura,2013,5,1
Pyrgus scriptura,2014,6,1
Pyrgus scriptura,2014,8,1
Pyrgus scriptura,2014,10,1
Pyrgus scriptura,2015,3,3
Pyrgus scriptura,2015,5,2
Pyrgus scriptura,2015,6,4
Pyrgus scriptura,2015,8,1
Pyrgus scriptura,2015,10,2
Pyrgus scriptura,2016,3,1
Pyrgus scriptura,2016,4,1
Pyrgus scriptura,2016,5,2
Pyrgus scriptura,2016,10,1
Pyrgus scriptura,2017,6,1
Pyrgus scriptura,2017,7,1
Pyrgus scriptura,2017,8,2
Pyrgus scriptura,2017,10,1
Pyrgus xanthus,2015,6,1
Pyrisitia dina,2008,8,1
Pyrisitia dina,2010,9,1
Pyrisitia dina,2011,8,2
Pyrisitia dina,2011,12,1
Pyrisitia dina,2012,2,2
Pyrisitia dina,2012,12,1
Pyrisitia dina,2013,1,1
Pyrisitia dina,2013,5,1
Pyrisitia dina,2013,10,2
Pyrisitia dina,2014,5,1
Pyrisitia dina,2014,7,6
Pyrisitia dina,2014,8,2
Pyrisitia dina,2014,12,1
Pyrisitia dina,2015,1,1
Pyrisitia dina,2015,4,1
Pyrisitia dina,2015,7,1
Pyrisitia dina,2015,8,4
Pyrisitia dina,2016,1,2
Pyrisitia dina,2016,7,1
Pyrisitia dina,2016,8,2
Pyrisitia dina,2017,4,1
Pyrisitia dina,2017,6,1
Pyrisitia dina,2017,7,5
Pyrisitia dina,2017,9,1
Pyrisitia dina,2017,10,1
Pyrisitia lisa,2003,9,1
Pyrisitia lisa,2004,10,1
Pyrisitia lisa,2005,11,1
Pyrisitia lisa,2007,8,1
Pyrisitia lisa,2007,9,1
Pyrisitia lisa,2007,10,1
Pyrisitia lisa,2008,8,1
Pyrisitia lisa,2008,10,1
Pyrisitia lisa,2008,11,1
Pyrisitia lisa,2009,10,1
Pyrisitia lisa,2009,11,3
Pyrisitia lisa,2010,5,1
Pyrisitia lisa,2010,6,1
Pyrisitia lisa,2010,7,1
Pyrisitia lisa,2010,10,1
Pyrisitia lisa,2012,4,1
Pyrisitia lisa,2012,5,5
Pyrisitia lisa,2012,6,7
Pyrisitia lisa,2012,7,7
Pyrisitia lisa,2012,8,4
Pyrisitia lisa,2012,9,3
Pyrisitia lisa,2012,10,3
Pyrisitia lisa,2012,11,1
Pyrisitia lisa,2012,12,2
Pyrisitia lisa,2013,5,4
Pyrisitia lisa,2013,6,7
Pyrisitia lisa,2013,7,5
Pyrisitia lisa,2013,8,9
Pyrisitia lisa,2013,9,4
Pyrisitia lisa,2013,10,4
Pyrisitia lisa,2013,11,3
Pyrisitia lisa,2013,12,2
Pyrisitia lisa,2014,1,1
Pyrisitia lisa,2014,2,3
Pyrisitia lisa,2014,3,4
Pyrisitia lisa,2014,4,3
Pyrisitia lisa,2014,5,3
Pyrisitia lisa,2014,6,6
Pyrisitia lisa,2014,7,11
Pyrisitia lisa,2014,8,12
Pyrisitia lisa,2014,9,19
Pyrisitia lisa,2014,10,21
Pyrisitia lisa,2014,11,12
Pyrisitia lisa,2014,12,6
Pyrisitia lisa,2015,1,2
Pyrisitia lisa,2015,2,1
Pyrisitia lisa,2015,4,5
Pyrisitia lisa,2015,5,4
Pyrisitia lisa,2015,6,14
Pyrisitia lisa,2015,7,17
Pyrisitia lisa,2015,8,24
Pyrisitia lisa,2015,9,15
Pyrisitia lisa,2015,10,30
Pyrisitia lisa,2015,11,20
Pyrisitia lisa,2015,12,10
Pyrisitia lisa,2016,1,3
Pyrisitia lisa,2016,2,3
Pyrisitia lisa,2016,3,3
Pyrisitia lisa,2016,4,5
Pyrisitia lisa,2016,5,21
Pyrisitia lisa,2016,6,32
Pyrisitia lisa,2016,7,36
Pyrisitia lisa,2016,8,47
Pyrisitia lisa,2016,9,59
Pyrisitia lisa,2016,10,98
Pyrisitia lisa,2016,11,94
Pyrisitia lisa,2016,12,14
Pyrisitia lisa,2017,1,15
Pyrisitia lisa,2017,3,8
Pyrisitia lisa,2017,4,24
Pyrisitia lisa,2017,5,29
Pyrisitia lisa,2017,6,33
Pyrisitia lisa,2017,7,54
Pyrisitia lisa,2017,8,60
Pyrisitia lisa,2017,9,80
Pyrisitia lisa,2017,10,92
Pyrisitia lisa,2017,11,3
Pyrisitia nise,2003,10,1
Pyrisitia nise,2007,11,1
Pyrisitia nise,2008,5,1
Pyrisitia nise,2009,10,1
Pyrisitia nise,2009,11,2
Pyrisitia nise,2010,12,1
Pyrisitia nise,2011,6,1
Pyrisitia nise,2011,7,1
Pyrisitia nise,2011,11,1
Pyrisitia nise,2012,11,1
Pyrisitia nise,2013,2,2
Pyrisitia nise,2013,7,1
Pyrisitia nise,2013,11,1
Pyrisitia nise,2014,3,1
Pyrisitia nise,2014,4,4
Pyrisitia nise,2014,10,2
Pyrisitia nise,2014,11,1
Pyrisitia nise,2014,12,2
Pyrisitia nise,2015,1,1
Pyrisitia nise,2015,2,1
Pyrisitia nise,2015,3,3
Pyrisitia nise,2015,5,1
Pyrisitia nise,2015,6,2
Pyrisitia nise,2015,7,2
Pyrisitia nise,2015,8,1
Pyrisitia nise,2015,9,1
Pyrisitia nise,2015,10,2
Pyrisitia nise,2015,11,3
Pyrisitia nise,2015,12,1
Pyrisitia nise,2016,1,2
Pyrisitia nise,2016,4,1
Pyrisitia nise,2016,5,1
Pyrisitia nise,2016,6,1
Pyrisitia nise,2016,7,6
Pyrisitia nise,2016,8,4
Pyrisitia nise,2016,9,2
Pyrisitia nise,2016,10,4
Pyrisitia nise,2016,11,3
Pyrisitia nise,2016,12,1
Pyrisitia nise,2017,1,1
Pyrisitia nise,2017,2,2
Pyrisitia nise,2017,3,1
Pyrisitia nise,2017,4,1
Pyrisitia nise,2017,5,2
Pyrisitia nise,2017,6,2
Pyrisitia nise,2017,7,2
Pyrisitia nise,2017,8,2
Pyrisitia nise,2017,9,1
Pyrisitia nise,2017,10,1
Pyrisitia proterpia,2003,3,1
Pyrisitia proterpia,2003,10,1
Pyrisitia proterpia,2004,10,1
Pyrisitia proterpia,2006,12,1
Pyrisitia proterpia,2007,8,2
Pyrisitia proterpia,2007,11,1
Pyrisitia proterpia,2008,9,1
Pyrisitia proterpia,2009,1,1
Pyrisitia proterpia,2011,7,2
Pyrisitia proterpia,2011,8,7
Pyrisitia proterpia,2011,9,3
Pyrisitia proterpia,2011,10,1
Pyrisitia proterpia,2011,12,1
Pyrisitia proterpia,2012,2,2
Pyrisitia proterpia,2012,8,1
Pyrisitia proterpia,2013,2,5
Pyrisitia proterpia,2013,3,1
Pyrisitia proterpia,2013,6,2
Pyrisitia proterpia,2013,9,3
Pyrisitia proterpia,2013,10,6
Pyrisitia proterpia,2013,11,2
Pyrisitia proterpia,2014,1,1
Pyrisitia proterpia,2014,3,3
Pyrisitia proterpia,2014,4,1
Pyrisitia proterpia,2014,5,6
Pyrisitia proterpia,2014,6,3
Pyrisitia proterpia,2014,7,2
Pyrisitia proterpia,2014,8,8
Pyrisitia proterpia,2014,10,7
Pyrisitia proterpia,2014,11,9
Pyrisitia proterpia,2014,12,1
Pyrisitia proterpia,2015,1,4
Pyrisitia proterpia,2015,2,2
Pyrisitia proterpia,2015,3,1
Pyrisitia proterpia,2015,4,1
Pyrisitia proterpia,2015,5,1
Pyrisitia proterpia,2015,6,4
Pyrisitia proterpia,2015,7,11
Pyrisitia proterpia,2015,8,8
Pyrisitia proterpia,2015,9,5
Pyrisitia proterpia,2015,10,2
Pyrisitia proterpia,2015,11,2
Pyrisitia proterpia,2015,12,1
Pyrisitia proterpia,2016,1,3
Pyrisitia proterpia,2016,2,1
Pyrisitia proterpia,2016,3,4
Pyrisitia proterpia,2016,5,3
Pyrisitia proterpia,2016,6,2
Pyrisitia proterpia,2016,7,2
Pyrisitia proterpia,2016,8,4
Pyrisitia proterpia,2016,9,6
Pyrisitia proterpia,2016,10,107
Pyrisitia proterpia,2016,11,70
Pyrisitia proterpia,2016,12,16
Pyrisitia proterpia,2017,1,7
Pyrisitia proterpia,2017,2,4
Pyrisitia proterpia,2017,3,1
Pyrisitia proterpia,2017,4,1
Pyrisitia proterpia,2017,5,1
Pyrisitia proterpia,2017,6,2
Pyrisitia proterpia,2017,7,1
Pyrisitia proterpia,2017,8,6
Pyrisitia proterpia,2017,9,7
Pyrisitia proterpia,2017,10,11
Pyrrhopyge chalybea,2009,3,1
Pyrrhopyge chalybea,2014,3,1
Pyrrhopyge chalybea,2014,7,1
Pyrrhopyge chalybea,2014,9,3
Pyrrhopyge chalybea,2014,12,1
Pyrrhopyge chalybea,2015,8,2
Pyrrhopyge chalybea,2016,5,1
Pyrrhopyge chalybea,2016,9,1
Pyrrhopyge chalybea,2016,10,1
Pyrrhopyge chalybea,2017,5,1
Pyrrhopyge chalybea,2017,9,3
Pyrrhopyge chalybea,2017,10,1
Pyrrhopyge zenodorus,2010,11,1
Pythonides jovianus,2015,6,1
Pythonides proxenus,2015,12,1
Pythonides proxenus,2017,6,1
Pythonides proxenus,2017,9,1
Quadrus cerialis,2012,9,1
Quadrus lugubris,2006,3,1
Quadrus lugubris,2009,10,1
Quadrus lugubris,2011,8,1
Quadrus lugubris,2014,3,1
Quadrus lugubris,2014,11,1
Quadrus lugubris,2015,2,1
Quadrus lugubris,2016,3,1
Quadrus lugubris,2016,5,1
Quadrus lugubris,2016,6,1
Quadrus lugubris,2016,11,2
Quadrus lugubris,2016,12,1
Quadrus lugubris,2017,3,1
Quasimellana eulogius,2009,10,1
Quasimellana eulogius,2012,4,1
Quasimellana eulogius,2012,9,1
Quasimellana eulogius,2013,10,1
Quasimellana eulogius,2013,11,1
Quasimellana eulogius,2014,3,2
Quasimellana eulogius,2014,4,1
Quasimellana eulogius,2014,5,1
Quinta cannae,2014,8,1
Quinta cannae,2015,3,1
Quinta cannae,2016,4,1
Quinta cannae,2016,12,1
Rekoa marius,2014,7,1
Rekoa marius,2015,3,1
Rekoa marius,2015,9,1
Rekoa marius,2016,10,1
Rekoa marius,2017,9,1
Rekoa meton,2015,4,1
Rekoa meton,2015,8,1
Rekoa meton,2016,9,1
Rekoa meton,2017,1,1
Rekoa meton,2017,7,1
Rekoa meton,2017,9,1
Rekoa palegon,2009,9,2
Rekoa palegon,2009,10,1
Rekoa palegon,2011,4,1
Rekoa palegon,2012,2,1
Rekoa palegon,2014,2,1
Rekoa palegon,2014,5,1
Rekoa palegon,2014,6,2
Rekoa palegon,2017,6,1
Rekoa palegon,2017,7,3
Rekoa palegon,2017,9,1
Rekoa palegon,2017,10,1
Rekoa zebina,2010,5,1
Rekoa zebina,2011,9,1
Rekoa zebina,2013,8,1
Rekoa zebina,2014,10,2
Remella remus,2006,3,1
Remella remus,2009,9,1
Remella remus,2014,11,1
Remella remus,2017,10,1
Remella rita,2006,3,1
Remella rita,2014,7,1
Remella rita,2017,8,1
Remella vopiscus,2014,11,1
Remella vopiscus,2015,8,1
Remella vopiscus,2017,7,1
Rhabdodryas trite,2013,8,1
Rhabdodryas trite,2014,4,1
Rhabdodryas trite,2014,10,3
Rhabdodryas trite,2016,6,1
Rhabdodryas trite,2017,7,1
Rhetus arcius,2011,7,1
Rhetus arcius,2011,12,1
Rhetus arcius,2012,7,1
Rhetus arcius,2013,10,1
Rhetus arcius,2014,5,1
Rhetus arcius,2014,7,2
Rhetus arcius,2014,11,2
Rhetus arcius,2014,12,1
Rhetus arcius,2015,1,1
Rhetus arcius,2015,3,1
Rhetus arcius,2015,6,2
Rhetus arcius,2015,8,1
Rhetus arcius,2015,9,1
Rhetus arcius,2015,12,1
Rhetus arcius,2016,1,3
Rhetus arcius,2016,6,1
Rhetus arcius,2016,7,4
Rhetus arcius,2016,8,3
Rhetus arcius,2016,9,3
Rhetus arcius,2016,10,3
Rhetus arcius,2016,12,1
Rhetus arcius,2017,2,1
Rhetus arcius,2017,3,2
Rhetus arcius,2017,6,2
Rhetus arcius,2017,7,5
Rhetus arcius,2017,8,3
Rhetus arcius,2017,9,2
Rhetus arcius,2017,10,1
Rhinthon osca,2016,1,1
Saliana esperi,2016,11,1
Saliana esperi,2017,7,1
Saliana esperi,2017,10,1
Saliana longirostris,2015,4,1
Saliana longirostris,2016,1,1
Saliana longirostris,2016,2,1
Sarota chrysus,2011,5,1
Sarota chrysus,2013,3,1
Sarota chrysus,2013,4,1
Sarota chrysus,2017,5,1
Sarota myrtea,2016,8,1
Satyrium acadica,2004,7,1
Satyrium acadica,2006,7,2
Satyrium acadica,2007,7,1
Satyrium acadica,2008,7,3
Satyrium acadica,2011,6,2
Satyrium acadica,2012,6,1
Satyrium acadica,2012,7,1
Satyrium acadica,2013,7,1
Satyrium acadica,2014,7,7
Satyrium acadica,2015,6,2
Satyrium acadica,2015,7,1
Satyrium acadica,2016,7,12
Satyrium acadica,2017,6,3
Satyrium acadica,2017,7,12
Satyrium auretorum,2008,5,1
Satyrium auretorum,2008,6,1
Satyrium auretorum,2013,6,4
Satyrium auretorum,2014,6,1
Satyrium auretorum,2015,4,1
Satyrium auretorum,2015,5,1
Satyrium auretorum,2016,5,1
Satyrium auretorum,2016,6,1
Satyrium auretorum,2017,3,1
Satyrium auretorum,2017,5,3
Satyrium auretorum,2017,6,2
Satyrium behrii,1986,4,1
Satyrium behrii,2012,6,1
Satyrium behrii,2013,6,1
Satyrium behrii,2013,7,1
Satyrium behrii,2014,6,6
Satyrium behrii,2014,7,1
Satyrium behrii,2015,7,2
Satyrium behrii,2015,8,1
Satyrium behrii,2016,5,1
Satyrium behrii,2016,7,3
Satyrium behrii,2016,8,1
Satyrium behrii,2017,6,8
Satyrium behrii,2017,7,13
Satyrium behrii,2017,8,1
Satyrium calanus,2003,5,1
Satyrium calanus,2004,7,2
Satyrium calanus,2005,5,1
Satyrium calanus,2005,7,1
Satyrium calanus,2006,6,1
Satyrium calanus,2006,7,2
Satyrium calanus,2007,6,3
Satyrium calanus,2008,6,1
Satyrium calanus,2008,7,2
Satyrium calanus,2009,7,1
Satyrium calanus,2010,5,2
Satyrium calanus,2010,6,2
Satyrium calanus,2011,5,1
Satyrium calanus,2011,6,5
Satyrium calanus,2011,7,5
Satyrium calanus,2012,6,3
Satyrium calanus,2012,7,4
Satyrium calanus,2013,6,12
Satyrium calanus,2013,7,17
Satyrium calanus,2014,5,3
Satyrium calanus,2014,6,12
Satyrium calanus,2014,7,32
Satyrium calanus,2014,8,4
Satyrium calanus,2015,5,3
Satyrium calanus,2015,6,35
Satyrium calanus,2015,7,18
Satyrium calanus,2015,8,3
Satyrium calanus,2016,5,3
Satyrium calanus,2016,6,27
Satyrium calanus,2016,7,24
Satyrium calanus,2016,8,2
Satyrium calanus,2017,4,5
Satyrium calanus,2017,5,11
Satyrium calanus,2017,6,21
Satyrium calanus,2017,7,31
Satyrium calanus,2017,8,3
Satyrium californica,2005,7,1
Satyrium californica,2006,6,2
Satyrium californica,2008,6,1
Satyrium californica,2009,6,1
Satyrium californica,2012,7,1
Satyrium californica,2013,4,1
Satyrium californica,2013,5,3
Satyrium californica,2013,6,1
Satyrium californica,2013,7,1
Satyrium californica,2014,5,4
Satyrium californica,2014,6,8
Satyrium californica,2014,7,1
Satyrium californica,2015,4,2
Satyrium californica,2015,5,7
Satyrium californica,2015,6,4
Satyrium californica,2016,4,1
Satyrium californica,2016,5,9
Satyrium californica,2016,6,7
Satyrium californica,2016,7,2
Satyrium californica,2017,5,8
Satyrium californica,2017,6,9
Satyrium californica,2017,7,1
Satyrium caryaevorus,2007,7,2
Satyrium caryaevorus,2008,7,2
Satyrium caryaevorus,2011,7,3
Satyrium caryaevorus,2012,7,1
Satyrium caryaevorus,2014,7,3
Satyrium caryaevorus,2015,6,2
Satyrium caryaevorus,2015,7,3
Satyrium caryaevorus,2016,7,9
Satyrium caryaevorus,2017,7,18
Satyrium edwardsii,2008,7,1
Satyrium edwardsii,2011,7,1
Satyrium edwardsii,2012,6,2
Satyrium edwardsii,2012,7,1
Satyrium edwardsii,2013,6,1
Satyrium edwardsii,2014,6,7
Satyrium edwardsii,2014,7,6
Satyrium edwardsii,2015,6,5
Satyrium edwardsii,2015,7,3
Satyrium edwardsii,2016,6,12
Satyrium edwardsii,2016,7,5
Satyrium edwardsii,2017,6,6
Satyrium edwardsii,2017,7,19
Satyrium edwardsii,2017,8,1
Satyrium favonius,2012,4,1
Satyrium favonius,2017,4,1
Satyrium favonius,2017,5,1
Satyrium fuliginosa,2012,8,1
Satyrium fuliginosa,2015,7,1
Satyrium fuliginosa,2015,8,1
Satyrium kingi,2011,5,1
Satyrium kingi,2015,6,1
Satyrium kingi,2016,6,3
Satyrium kingi,2017,6,2
Satyrium liparops,2005,7,1
Satyrium liparops,2006,7,2
Satyrium liparops,2007,7,5
Satyrium liparops,2008,7,2
Satyrium liparops,2008,9,1
Satyrium liparops,2009,5,1
Satyrium liparops,2010,5,1
Satyrium liparops,2010,7,1
Satyrium liparops,2011,6,3
Satyrium liparops,2011,7,2
Satyrium liparops,2012,5,1
Satyrium liparops,2013,5,1
Satyrium liparops,2013,6,2
Satyrium liparops,2013,7,5
Satyrium liparops,2014,6,3
Satyrium liparops,2014,7,19
Satyrium liparops,2014,8,2
Satyrium liparops,2015,5,1
Satyrium liparops,2015,6,5
Satyrium liparops,2015,7,17
Satyrium liparops,2015,8,2
Satyrium liparops,2016,5,1
Satyrium liparops,2016,6,6
Satyrium liparops,2016,7,19
Satyrium liparops,2016,8,2
Satyrium liparops,2017,6,2
Satyrium liparops,2017,7,13
Satyrium liparops,2017,8,6
Satyrium polingi,2005,4,1
Satyrium saepium,2005,7,1
Satyrium saepium,2013,7,1
Satyrium saepium,2014,6,5
Satyrium saepium,2015,5,1
Satyrium saepium,2015,6,1
Satyrium saepium,2016,5,1
Satyrium saepium,2016,6,4
Satyrium saepium,2016,8,1
Satyrium saepium,2017,4,1
Satyrium saepium,2017,5,3
Satyrium saepium,2017,6,8
Satyrium saepium,2017,7,5
Satyrium semiluna,2007,6,2
Satyrium semiluna,2010,7,1
Satyrium semiluna,2013,7,1
Satyrium semiluna,2016,6,2
Satyrium sylvinus,2005,7,1
Satyrium sylvinus,2012,7,1
Satyrium sylvinus,2013,7,1
Satyrium sylvinus,2015,6,1
Satyrium sylvinus,2015,7,1
Satyrium sylvinus,2016,5,1
Satyrium sylvinus,2016,6,1
Satyrium sylvinus,2016,7,1
Satyrium sylvinus,2017,6,1
Satyrium tetra,2014,6,1
Satyrium tetra,2015,6,1
Satyrium tetra,2016,3,1
Satyrium tetra,2016,6,2
Satyrium tetra,2017,6,3
Satyrium titus,2005,7,2
Satyrium titus,2006,7,1
Satyrium titus,2007,7,1
Satyrium titus,2008,7,1
Satyrium titus,2011,7,1
Satyrium titus,2012,7,1
Satyrium titus,2014,7,2
Satyrium titus,2015,6,1
Satyrium titus,2016,7,3
Satyrium titus,2017,7,3
Satyrium titus,2017,8,2
Sostrata nordica,2006,3,1
Sostrata nordica,2013,3,3
Sostrata nordica,2014,8,2
Sostrata nordica,2015,10,2
Sostrata nordica,2015,11,1
Sostrata nordica,2015,12,1
Sostrata nordica,2016,1,1
Sostrata nordica,2016,12,3
Sostrata nordica,2017,5,1
Sostrata nordica,2017,7,1
Spathilepia clonius,2003,10,1
Spathilepia clonius,2004,11,1
Spathilepia clonius,2012,11,1
Spathilepia clonius,2013,8,1
Spathilepia clonius,2013,11,1
Spathilepia clonius,2013,12,1
Spathilepia clonius,2014,3,1
Spathilepia clonius,2014,9,1
Spathilepia clonius,2014,10,2
Spathilepia clonius,2014,11,2
Spathilepia clonius,2014,12,3
Spathilepia clonius,2015,1,4
Spathilepia clonius,2015,2,2
Spathilepia clonius,2015,3,2
Spathilepia clonius,2015,4,2
Spathilepia clonius,2015,8,1
Spathilepia clonius,2015,10,2
Spathilepia clonius,2015,11,1
Spathilepia clonius,2016,1,2
Spathilepia clonius,2016,2,1
Spathilepia clonius,2016,9,1
Spathilepia clonius,2016,10,1
Spathilepia clonius,2016,11,2
Spathilepia clonius,2016,12,2
Spathilepia clonius,2017,2,2
Spathilepia clonius,2017,4,1
Spathilepia clonius,2017,7,1
Spathilepia clonius,2017,9,2
Staphylus ceos,2006,7,1
Staphylus ceos,2007,8,1
Staphylus ceos,2008,8,1
Staphylus ceos,2010,5,2
Staphylus ceos,2010,8,1
Staphylus ceos,2013,7,1
Staphylus ceos,2014,4,1
Staphylus ceos,2014,5,1
Staphylus ceos,2014,7,1
Staphylus ceos,2014,8,6
Staphylus ceos,2015,2,1
Staphylus ceos,2015,3,2
Staphylus ceos,2015,4,2
Staphylus ceos,2015,5,4
Staphylus ceos,2015,6,1
Staphylus ceos,2015,7,2
Staphylus ceos,2015,8,2
Staphylus ceos,2015,9,2
Staphylus ceos,2016,2,1
Staphylus ceos,2016,3,2
Staphylus ceos,2016,5,2
Staphylus ceos,2016,8,8
Staphylus ceos,2016,10,1
Staphylus ceos,2017,4,1
Staphylus ceos,2017,5,4
Staphylus ceos,2017,7,7
Staphylus ceos,2017,8,7
Staphylus ceos,2017,9,4
Staphylus hayhurstii,2013,6,2
Staphylus hayhurstii,2013,8,1
Staphylus hayhurstii,2014,8,1
Staphylus hayhurstii,2015,4,1
Staphylus hayhurstii,2015,8,3
Staphylus hayhurstii,2016,5,1
Staphylus hayhurstii,2016,7,2
Staphylus hayhurstii,2016,9,1
Staphylus hayhurstii,2016,10,1
Staphylus hayhurstii,2017,4,3
Staphylus hayhurstii,2017,5,1
Staphylus hayhurstii,2017,6,2
Staphylus hayhurstii,2017,7,1
Staphylus hayhurstii,2017,8,1
Staphylus hayhurstii,2017,9,2
Staphylus hayhurstii,2017,10,1
Staphylus iguala,2010,6,1
Staphylus iguala,2012,1,1
Staphylus iguala,2013,10,1
Staphylus iguala,2014,5,2
Staphylus iguala,2015,3,1
Staphylus mazans,2003,9,1
Staphylus mazans,2003,10,2
Staphylus mazans,2006,3,1
Staphylus mazans,2007,6,1
Staphylus mazans,2007,7,1
Staphylus mazans,2007,10,1
Staphylus mazans,2009,8,1
Staphylus mazans,2010,6,1
Staphylus mazans,2011,5,1
Staphylus mazans,2011,6,1
Staphylus mazans,2012,4,2
Staphylus mazans,2012,6,1
Staphylus mazans,2012,8,2
Staphylus mazans,2013,3,2
Staphylus mazans,2013,4,2
Staphylus mazans,2013,6,1
Staphylus mazans,2013,8,2
Staphylus mazans,2013,10,1
Staphylus mazans,2013,11,1
Staphylus mazans,2014,3,2
Staphylus mazans,2014,4,1
Staphylus mazans,2014,5,1
